"ID","GENUS","SPECIES","SEROTYPE","ISOLATE_ID","RECEIVED_DATE","STATE","Month","Year","MEAT_TYPE","CUTS","ACQUISITION_DATE","RAISING_CLAIM","COUNTRY_OF_ORIGIN","AGENCY","SOURCE","HOST_SPECIES","SOURCE_SPECIES_INFO","AMC_Sign","AMC","AMI_Sign","AMI","AMP_Sign","AMP","APR_Sign","APR","ATM_Sign","ATM","AXO_Sign","AXO","AZI_Sign","AZI","CAZ_Sign","CAZ","CEP_Sign","CEP","CHL_Sign","CHL","CIP_Sign","CIP","CLI_Sign","CLI","COT_Sign","COT","CTX_Sign","CTX","DAP_Sign","DAP","DOX_Sign","DOX","ERY_Sign","ERY","FEP_Sign","FEP","FFN_Sign","FFN","FIS_Sign","FIS","FOX_Sign","FOX","GEN_Sign","GEN","IMI_Sign","IMI","KAN_Sign","KAN","LIN_Sign","LIN","LZD_Sign","LZD","MER_Sign","MER","NAL_Sign","NAL","NIT_Sign","NIT","PEN_Sign","PEN","PTZ_Sign","PTZ","QDA_Sign","QDA","SMX_Sign","SMX","STR_Sign","Str","TEL_Sign","TEL","TET_Sign","TET","TGC_Sign","TGC","TIO_Sign","TIO","TYL_Sign","TYL","VAN_Sign","VAN","GENOTYPE","SRA_ACCESSION_NUMBER","BIOSAMPLE_ID","Aminoglycoside_Resist_Genes","Beta_lactam_Resist_Genes","Glycopeptide_Resist_Genes","Macrolide_Resist_Genes","QAC_Resist_Genes","Quinolone_Resist_Genes","Sulfonamide_Resist_Genes","Tetracycline_Resist_Genes","Trimethoprim_Resist_Genes","Phenicol_Resist_Genes","Other_Classes_Resist_Genes","CORRECTED_GENOTYPE"
210315526,"EC","coli","",210317695,"",NA,NA,2017,NA,NA,"7/18/2017",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"floR strA strB sul2 tet(A) tet(B)","SRR5958621","SAMN07537152","","","","",NA,"","","","","","floR strA strB sul2 tet(A) tet(B)"," NA floR strA strB sul2 tet(A) tet(B)"
210318711,"EC","coli","",210320575,"",NA,NA,2017,NA,NA,"7/28/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",8,NA,NA,"=",8,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",16,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aadA1 aadA2 aph(3)-Ia cmlA1 floR sul3 tet(A)","SRR6010283","SAMN07608072","","","","",NA,"","","","","","aadA1 aadA2 aph(3)-Ia cmlA1 floR sul3 tet(A)"," NA aadA1 aadA2 aph(3)-Ia cmlA1 floR sul3 tet(A)"
210318737,"EC","coli","",210320596,"",NA,NA,2017,NA,NA,"7/25/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",2,NA,NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aph(3)-IIa aph(6)-Ic strA strB sul1 tet(B)","SRR6010183","SAMN07608073","","","","",NA,"","","","","","aph(3)-IIa aph(6)-Ic strA strB sul1 tet(B)"," NA aph(3)-IIa aph(6)-Ic strA strB sul1 tet(B)"
210318740,"EC","coli","",210320599,"",NA,NA,2017,NA,NA,"7/31/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"=",0.5,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"strA strB sul2 tet(B)","SRR6010159","SAMN07608070","","","","",NA,"","","","","","strA strB sul2 tet(B)"," NA strA strB sul2 tet(B)"
210319060,"EC","coli","",210320610,"",NA,NA,2017,NA,NA,"8/1/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"=",0.5,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"=",32,"=",16,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,">",32,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"GyrA(S83L)","SRR6010190","SAMN07608069","","","","",NA,"","","","","","GyrA(S83L)"," NA GyrA(S83L)"
210320173,"EC","coli","",210322342,"",NA,NA,2017,NA,NA,"8/7/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",8,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",32,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1A floR strA strB sul2 tet(A)","SRR6039943","SAMN07645997","","","","",NA,"","","","","","blaTEM-1A floR strA strB sul2 tet(A)"," NA blaTEM-1A floR strA strB sul2 tet(A)"
210320178,"EC","coli","",210322346,"",NA,NA,2017,NA,NA,"8/4/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"strA strB sul2 tet(B)","SRR6039968","SAMN07645987","","","","",NA,"","","","","","strA strB sul2 tet(B)"," NA strA strB sul2 tet(B)"
210320179,"EC","coli","",210322348,"",NA,NA,2017,NA,NA,"8/4/2017",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"=",0.5,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"strA strB sul2 tet(B)","SRR6039940","SAMN07645986","","","","",NA,"","","","","","strA strB sul2 tet(B)"," NA strA strB sul2 tet(B)"
210320195,"EC","coli","",210322361,"",NA,NA,2017,NA,NA,"8/7/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",32,NA,NA,">",32,NA,NA,"",NA,"=",8,"=",2,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,">",32,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaCMY-2 floR strA strB sul2 tet(A) tet(C) tet(M)","SRR6039950","SAMN07645996","","","","",NA,"","","","","","blaCMY-2 floR strA strB sul2 tet(A) tet(C) tet(M)"," NA blaCMY-2 floR strA strB sul2 tet(A) tet(C) tet(M)"
210320522,"EC","coli","",210322388,"",NA,NA,2017,NA,NA,"8/8/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1B strA strB tet(B)","SRR6039966","SAMN07645992","","","","",NA,"","","","","","blaTEM-1B strA strB tet(B)"," NA blaTEM-1B strA strB tet(B)"
210320530,"EC","coli","",210322396,"",NA,NA,2017,NA,NA,"8/8/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"strA strB sul2 tet(B)","SRR6039937","SAMN07645994","","","","",NA,"","","","","","strA strB sul2 tet(B)"," NA strA strB sul2 tet(B)"
210321960,"EC","coli","",210323911,"",NA,NA,2017,NA,NA,"8/14/2017",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",8,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1A floR strA strB sul2 tet(A)","SRR6051640","SAMN07665809","","","","",NA,"","","","","","blaTEM-1A floR strA strB sul2 tet(A)"," NA blaTEM-1A floR strA strB sul2 tet(A)"
210322266,"EC","coli","",210323923,"",NA,NA,2017,NA,NA,"8/15/2017",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",32,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1A floR strA strB sul2 tet(A)","SRR6051678","SAMN07665808","","","","",NA,"","","","","","blaTEM-1A floR strA strB sul2 tet(A)"," NA blaTEM-1A floR strA strB sul2 tet(A)"
210322275,"EC","coli","",210323932,"",NA,NA,2017,NA,NA,"8/14/2017",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",16,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1A floR strA strB sul2 tet(A)","SRR6051639","SAMN07665805","","","","",NA,"","","","","","blaTEM-1A floR strA strB sul2 tet(A)"," NA blaTEM-1A floR strA strB sul2 tet(A)"
210323521,"EC","coli","",210325748,"",NA,NA,2017,NA,NA,"8/21/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"strA strB sul2 tet(B)","SRR6121982","SAMN07722645","","","","",NA,"","","","","","strA strB sul2 tet(B)"," NA strA strB sul2 tet(B)"
210323524,"EC","coli","",210325751,"",NA,NA,2017,NA,NA,"8/21/2017",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"blaTEM-1B","SRR6121990","SAMN07722647","","","","",NA,"","","","","",""," NA blaTEM-1B"
210323532,"EC","coli","",210325759,"",NA,NA,2017,NA,NA,"8/21/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",8,NA,NA,">",32,NA,NA,"",NA,"=",64,"=",8,"",NA,NA,NA,"=",16,"=",0.03,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"blaCTX-M-27","SRR6231914","SAMN07839404","","","","",NA,"","","","","",""," NA blaCTX-M-27"
210323835,"EC","coli","",210325780,"",NA,NA,2017,NA,NA,"8/22/2017",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow",">",32,NA,NA,">",32,NA,NA,"",NA,"=",16,"=",8,"",NA,NA,NA,">",32,"<=",0.015,"",NA,">",4,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,">",32,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaCMY-2 blaTEM-1B dfrA5 floR strA strB sul2 tet(A)","SRR6121985","SAMN07722653","","","","",NA,"","","","","","blaCMY-2 blaTEM-1B dfrA5 floR strA strB sul2 tet(A)"," NA blaCMY-2 blaTEM-1B dfrA5 floR strA strB sul2 tet(A)"
210325067,"EC","coli","",210327069,"",NA,NA,2017,NA,NA,"8/23/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"=",0.03,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"strA strB sul2 tet(B)","SRR6231940","SAMN07839406","","","","",NA,"","","","","","strA strB sul2 tet(B)"," NA strA strB sul2 tet(B)"
210325070,"EC","coli","",210327071,"",NA,NA,2017,NA,NA,"8/23/2017",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow",">",32,NA,NA,"=",16,NA,NA,"",NA,"=",0.5,"=",16,"",NA,NA,NA,"=",8,"=",0.03,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,">",32,"<=",0.25,"",NA,"",NA,"",NA,"",NA,"=",0.125,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR6231925","SAMN07839407","","","","",NA,"","","","","",""," NA"
210325074,"EC","coli","",210327073,"",NA,NA,2017,NA,NA,"8/28/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1A strA strB sul2 tet(A)","SRR6231941","SAMN07839408","","","","",NA,"","","","","","blaTEM-1A strA strB sul2 tet(A)"," NA blaTEM-1A strA strB sul2 tet(A)"
210325101,"EC","coli","",210327087,"",NA,NA,2017,NA,NA,"8/25/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1B tet(A)","SRR6231921","SAMN07839421","","","","",NA,"","","","","","blaTEM-1B tet(A)"," NA blaTEM-1B tet(A)"
210325102,"EC","coli","",210327088,"",NA,NA,2017,NA,NA,"8/26/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow",">",32,NA,NA,">",32,NA,NA,"",NA,"=",16,"=",4,"",NA,NA,NA,">",32,"=",0.5,"",NA,"=",0.5,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,">",32,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,">",32,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaCMY-2 GyrA(S83L) floR strA strB sul2 tet(A) tet(M)","SRR6231933","SAMN07839422","","","","",NA,"","","","","","blaCMY-2 GyrA(S83L) floR strA strB sul2 tet(A) tet(M)"," NA blaCMY-2 GyrA(S83L) floR strA strB sul2 tet(A) tet(M)"
210325103,"EC","coli","",210327089,"",NA,NA,2017,NA,NA,"8/28/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"strA strB sul2 tet(B)","SRR6231939","SAMN07839414","","","","",NA,"","","","","","strA strB sul2 tet(B)"," NA strA strB sul2 tet(B)"
210325113,"EC","coli","",210327099,"",NA,NA,2017,NA,NA,"8/28/2017",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",16,"",NA,NA,NA,"=",8,"=",0.03,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",8,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR6231936","SAMN07839416","","","","",NA,"","","","","",""," NA"
210325416,"EC","coli","",210327124,"",NA,NA,2017,NA,NA,"8/29/2017",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",16,"",NA,NA,NA,"=",16,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR6231917","SAMN07839420","","","","",NA,"","","","","",""," NA"
210326641,"EC","coli","",210328058,"",NA,NA,2017,NA,NA,"9/5/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1A floR strA strB sul2 tet(A)","SRR6231913","SAMN07839424","","","","",NA,"","","","","","blaTEM-1A floR strA strB sul2 tet(A)"," NA blaTEM-1A floR strA strB sul2 tet(A)"
210326658,"EC","coli","",210328070,"",NA,NA,2017,NA,NA,"9/5/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",32,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1A floR strA strB sul2 tet(A)","SRR6231937","SAMN07839428","","","","",NA,"","","","","","blaTEM-1A floR strA strB sul2 tet(A)"," NA blaTEM-1A floR strA strB sul2 tet(A)"
210326659,"EC","coli","",210328071,"",NA,NA,2017,NA,NA,"9/5/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"strA strB sul2 tet(B)","SRR6231942","SAMN07839429","","","","",NA,"","","","","","strA strB sul2 tet(B)"," NA strA strB sul2 tet(B)"
210326673,"EC","coli","",210328082,"",NA,NA,2017,NA,NA,"9/1/2017",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,"=",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1A floR strA strB sul2 tet(A)","SRR6231926","SAMN07839431","","","","",NA,"","","","","","blaTEM-1A floR strA strB sul2 tet(A)"," NA blaTEM-1A floR strA strB sul2 tet(A)"
210327545,"EC","coli","",210328913,"",NA,NA,2017,NA,NA,"9/7/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1A floR strA strB sul2 tet(A)","SRR6231918","SAMN07839435","","","","",NA,"","","","","","blaTEM-1A floR strA strB sul2 tet(A)"," NA blaTEM-1A floR strA strB sul2 tet(A)"
210328393,"EC","coli","",210330767,"",NA,NA,2017,NA,NA,"9/11/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",32,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1A floR strA strB sul2 tet(A)","SRR6265844","SAMN07987841","","","","",NA,"","","","","","blaTEM-1A floR strA strB sul2 tet(A)"," NA blaTEM-1A floR strA strB sul2 tet(A)"
210328402,"EC","coli","",210330771,"",NA,NA,2017,NA,NA,"9/15/2017",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"floR strA strB sul2 tet(A)","SRR6265843","SAMN07987843","","","","",NA,"","","","","","floR strA strB sul2 tet(A)"," NA floR strA strB sul2 tet(A)"
