"Data_Source","Year","rule_combination","class_combination","plasmid_combination","support","confidence","lift","num_contigs","mismatch_distance"
"Retail_Meats",2018,"{aph(3'')-Ib,aph(6)-Id,glpT_E448K,tet(B)}","{AMINOGLYCOSIDE,FOSFOMYCIN,TETRACYCLINE}","aph(3')-Ia|aph(6)-Id|aph(3'')-Ib|tet(B)",0.0569105691056911,1,7.6875,1,0.4
"Retail_Meats",2018,"{aph(3'')-Ib,aph(6)-Id,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN}","aph(3'')-Ib|aph(6)-Id",0.121951219512195,1,7.6875,34,0.333333333333333
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,sul2,tet(A)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.0583090379008746,1,10.3939393939394,18,0
"Retail_Meats",2018,"{aph(3'')-Ib,aph(6)-Id,sul2,tet(B)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id",0.0487804878048781,0.75,8.38636363636364,22,0.25
"Retail_Meats",2018,"{aph(3'')-Ib,aph(6)-Id,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE}","sul2|aph(3'')-Ib|aph(6)-Id",0.0894308943089431,1,7.6875,22,0
"Retail_Meats",2021,"{aph(3'')-Ib,aph(6)-Id,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE}","tet(A)|aph(3'')-Ib|aph(6)-Id",0.0670553935860058,0.958333333333333,9.96085858585859,18,0
"Retail_Meats",2018,"{aph(3'')-Ib,aph(6)-Id,tet(B)}","{AMINOGLYCOSIDE,TETRACYCLINE}","aph(3')-Ia|aph(6)-Id|aph(3'')-Ib|tet(B)",0.0650406504065041,1,7.6875,1,0.25
"Retail_Meats",2018,"{aph(3'')-Ib,aph(6)-Id}","{AMINOGLYCOSIDE}","aph(3'')-Ib|aph(6)-Id",0.130081300813008,1,7.6875,34,0
"Retail_Meats",2021,"{aph(3'')-Ib,blaTEM-1,glpT_E448K,sul2,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","aph(3'')-Ib|sul2|blaTEM-1|tet(A)",0.032069970845481,0.55,14.5115384615385,2,0.2
"Retail_Meats",2021,"{aph(3'')-Ib,blaTEM-1,glpT_E448K,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id",0.032069970845481,0.407407407407407,10.7492877492877,5,0.4
"Retail_Meats",2021,"{aph(3'')-Ib,blaTEM-1,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE}","aph(3'')-Ib|sul2|blaTEM-1|tet(A)",0.032069970845481,0.5,13.1923076923077,2,0.4
"Retail_Meats",2021,"{aph(3'')-Ib,blaTEM-1,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id",0.032069970845481,0.916666666666667,9.52777777777778,5,0.6
"Retail_Meats",2021,"{aph(3'')-Ib,blaTEM-1,sul2,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE,TETRACYCLINE}","aph(3'')-Ib|sul2|blaTEM-1|tet(A)",0.032069970845481,0.523809523809524,13.8205128205128,2,0
"Retail_Meats",2021,"{aph(3'')-Ib,blaTEM-1,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id",0.032069970845481,1,10.3939393939394,5,0.25
"Retail_Meats",2021,"{aph(3'')-Ib,blaTEM-1,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE}","aph(3'')-Ib|sul2|blaTEM-1|tet(A)",0.0349854227405248,0.5,13.1923076923077,2,0.25
"Retail_Meats",2021,"{aph(3'')-Ib,blaTEM-1}","{AMINOGLYCOSIDE,BETA-LACTAM}","blaTEM-1",0.0349854227405248,0.923076923076923,9.5944055944056,39,0.5
"Retail_Meats",2021,"{aph(3'')-Ib,floR,glpT_E448K,sul2,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,SULFONAMIDE,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.0379008746355685,0.65,13.934375,5,0.333333333333333
"Retail_Meats",2021,"{aph(3'')-Ib,floR,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,SULFONAMIDE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.0408163265306122,0.518518518518518,11.1157407407407,5,0.5
"Retail_Meats",2021,"{aph(3'')-Ib,floR,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.0379008746355685,0.590909090909091,12.6676136363636,5,0.5
"Retail_Meats",2021,"{aph(3'')-Ib,floR,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL}","floR|aph(6)-Id|aph(3'')-Ib|aph(3')-Ia",0.0408163265306122,1,10.3939393939394,1,0.6
"Retail_Meats",2021,"{aph(3'')-Ib,floR,sul2,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.0408163265306122,0.666666666666667,14.2916666666667,5,0.2
"Retail_Meats",2021,"{aph(3'')-Ib,floR,sul2}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE}","sul2|aph(3'')-Ib",0.043731778425656,0.535714285714286,11.484375,2,0.333333333333333
"Retail_Meats",2021,"{aph(3'')-Ib,floR,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,TETRACYCLINE}","tet(A)|floR",0.043731778425656,0.625,13.3984375,3,0.333333333333333
"Retail_Meats",2021,"{aph(3'')-Ib,floR}","{AMINOGLYCOSIDE,PHENICOL}","floR",0.0466472303206997,1,10.3939393939394,51,0.5
"Retail_Meats",2021,"{aph(3'')-Ib,glpT_E448K,sul2,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","sul2|tet(A)|aph(3'')-Ib",0.0583090379008746,1,10.3939393939394,2,0.25
"Retail_Meats",2018,"{aph(3'')-Ib,glpT_E448K,sul2,tet(B)}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib",0.0487804878048781,0.857142857142857,9.58441558441558,2,0.5
"Retail_Meats",2018,"{aph(3'')-Ib,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE}","sul2|aph(3'')-Ib",0.0894308943089431,0.733333333333333,8.2,2,0.333333333333333
"Retail_Meats",2021,"{aph(3'')-Ib,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,TETRACYCLINE}","tet(A)|aph(3'')-Ib|aph(6)-Id",0.0641399416909621,0.709677419354839,7.37634408602151,18,0.5
"Retail_Meats",2018,"{aph(3'')-Ib,glpT_E448K,tet(B)}","{AMINOGLYCOSIDE,FOSFOMYCIN,TETRACYCLINE}","aph(3')-Ia|aph(6)-Id|aph(3'')-Ib|tet(B)",0.0569105691056911,0.538461538461538,4.13942307692308,1,0.6
"Retail_Meats",2018,"{aph(3'')-Ib,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN}","aph(3'')-Ib",0.121951219512195,0.9375,0.952995867768595,5,0.5
"Retail_Meats",2021,"{aph(3'')-Ib,sul2,tet(A)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE}","sul2|tet(A)|aph(3'')-Ib",0.0612244897959184,0.954545454545455,9.92148760330579,2,0
"Retail_Meats",2018,"{aph(3'')-Ib,sul2,tet(B)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib",0.0487804878048781,0.75,8.38636363636364,2,0.333333333333333
"Retail_Meats",2018,"{aph(3'')-Ib,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE}","sul2|aph(3'')-Ib",0.0894308943089431,1,7.6875,2,0
"Retail_Meats",2021,"{aph(3'')-Ib,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE}","tet(A)|aph(3'')-Ib|aph(6)-Id",0.0699708454810496,0.727272727272727,6.56459330143541,18,0.333333333333333
"Retail_Meats",2018,"{aph(3'')-Ib,tet(B)}","{AMINOGLYCOSIDE,TETRACYCLINE}","tet(B)",0.0650406504065041,0.533333333333333,4.1,188,0.5
"Retail_Meats",2021,"{aph(6)-Id,blaTEM-1,glpT_E448K,sul2,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.032069970845481,0.578947368421053,15.2753036437247,15,0.333333333333333
"Retail_Meats",2021,"{aph(6)-Id,blaTEM-1,glpT_E448K,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id",0.032069970845481,0.423076923076923,11.1627218934911,5,0.4
"Retail_Meats",2021,"{aph(6)-Id,blaTEM-1,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.032069970845481,0.523809523809524,13.8205128205128,15,0.5
"Retail_Meats",2021,"{aph(6)-Id,blaTEM-1,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id",0.032069970845481,0.366666666666667,9.67435897435897,5,0.6
"Retail_Meats",2021,"{aph(6)-Id,blaTEM-1,sul2,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.032069970845481,0.55,14.5115384615385,15,0.2
"Retail_Meats",2021,"{aph(6)-Id,blaTEM-1,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id",0.032069970845481,0.407407407407407,10.7492877492877,5,0.25
"Retail_Meats",2021,"{aph(6)-Id,blaTEM-1,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE}","aph(6)-Id|tet(A)",0.0349854227405248,0.5,13.1923076923077,1,0.333333333333333
"Retail_Meats",2021,"{aph(6)-Id,blaTEM-1}","{AMINOGLYCOSIDE,BETA-LACTAM}","blaTEM-1",0.0349854227405248,0.923076923076923,9.5944055944056,39,0.5
"Retail_Meats",2021,"{aph(6)-Id,floR,glpT_E448K,sul2,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,SULFONAMIDE,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.0379008746355685,0.684210526315789,14.6677631578947,5,0.333333333333333
"Retail_Meats",2021,"{aph(6)-Id,floR,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,SULFONAMIDE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.0408163265306122,0.538461538461538,11.5432692307692,5,0.5
"Retail_Meats",2021,"{aph(6)-Id,floR,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.0379008746355685,0.619047619047619,13.2708333333333,5,0.5
"Retail_Meats",2021,"{aph(6)-Id,floR,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL}","floR|aph(6)-Id|aph(3'')-Ib|aph(3')-Ia",0.0408163265306122,1,10.3939393939394,1,0.6
"Retail_Meats",2021,"{aph(6)-Id,floR,sul2,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.0408163265306122,0.7,15.00625,5,0.2
"Retail_Meats",2021,"{aph(6)-Id,floR,sul2}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE}","sul2|aph(6)-Id",0.043731778425656,0.555555555555556,11.9097222222222,5,0.333333333333333
"Retail_Meats",2021,"{aph(6)-Id,floR,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,TETRACYCLINE}","tet(A)|floR",0.043731778425656,0.625,13.3984375,3,0.333333333333333
"Retail_Meats",2021,"{aph(6)-Id,floR}","{AMINOGLYCOSIDE,PHENICOL}","floR",0.0466472303206997,1,10.3939393939394,51,0.5
"Retail_Meats",2021,"{aph(6)-Id,glpT_E448K,sul2,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.0553935860058309,0.95,9.87424242424242,18,0.4
"Retail_Meats",2018,"{aph(6)-Id,glpT_E448K,sul2,tet(B)}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","sul2|aph(6)-Id",0.0487804878048781,0.857142857142857,9.58441558441558,5,0.5
"Retail_Meats",2018,"{aph(6)-Id,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE}","sul2|aph(6)-Id",0.0894308943089431,0.733333333333333,8.2,5,0.333333333333333
"Retail_Meats",2021,"{aph(6)-Id,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,TETRACYCLINE}","aph(6)-Id|tet(A)",0.0612244897959184,0.67741935483871,7.04105571847507,1,0.333333333333333
"Retail_Meats",2018,"{aph(6)-Id,glpT_E448K,tet(B)}","{AMINOGLYCOSIDE,FOSFOMYCIN,TETRACYCLINE}","aph(3')-Ia|aph(6)-Id|aph(3'')-Ib|tet(B)",0.0569105691056911,0.538461538461538,4.13942307692308,1,0.6
"Retail_Meats",2018,"{aph(6)-Id,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN}","aph(6)-Id",0.121951219512195,0.9375,0.952995867768595,9,0.5
"Retail_Meats",2021,"{aph(6)-Id,sul2,tet(A)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.0583090379008746,0.909090909090909,9.44903581267218,18,0.25
"Retail_Meats",2018,"{aph(6)-Id,sul2,tet(B)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE}","sul2|aph(6)-Id",0.0487804878048781,0.75,8.38636363636364,5,0.333333333333333
"Retail_Meats",2018,"{aph(6)-Id,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE}","sul2|aph(6)-Id",0.0894308943089431,1,7.6875,5,0
"Retail_Meats",2021,"{aph(6)-Id,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE}","aph(6)-Id|tet(A)",0.0699708454810496,0.727272727272727,6.56459330143541,1,0
"Retail_Meats",2018,"{aph(6)-Id,tet(B)}","{AMINOGLYCOSIDE,TETRACYCLINE}","tet(B)",0.0650406504065041,0.533333333333333,4.1,188,0.5
"Retail_Meats",2021,"{blaTEM-1,glpT_E448K,sul2,tet(A)}","{BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","aph(3'')-Ib|sul2|blaTEM-1|tet(A)",0.032069970845481,0.55,14.5115384615385,2,0.4
"Retail_Meats",2021,"{blaTEM-1,glpT_E448K,sul2}","{BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE}","blaTEM-1|sul2",0.032069970845481,0.379310344827586,10.0079575596817,2,0.333333333333333
"Retail_Meats",2017,"{blaTEM-1,glpT_E448K,tet(A)}","{BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE}","aph(3'')-Ib|sul2|blaTEM-1|tet(A)",0.0422535211267606,0.666666666666667,11.8333333333333,2,0.6
"Retail_Meats",2017,"{blaTEM-1,glpT_E448K}","{BETA-LACTAM,FOSFOMYCIN}","blaTEM-1",0.0492957746478873,0.875,0.934210526315789,39,0.5
"Retail_Meats",2021,"{blaTEM-1,sul2,tet(A)}","{BETA-LACTAM,SULFONAMIDE,TETRACYCLINE}","aph(3'')-Ib|sul2|blaTEM-1|tet(A)",0.032069970845481,0.5,13.1923076923077,2,0.25
"Retail_Meats",2021,"{blaTEM-1,sul2}","{BETA-LACTAM,SULFONAMIDE}","blaTEM-1|sul2",0.032069970845481,0.846153846153846,9.06971153846154,2,0
"Retail_Meats",2017,"{blaTEM-1,tet(A)}","{BETA-LACTAM,TETRACYCLINE}","tet(A)",0.0422535211267606,0.75,8.875,131,0.5
"Retail_Meats",2018,"{blaTEM-1,tet(B)}","{BETA-LACTAM,TETRACYCLINE}","tet(B)",0.024390243902439,0.75,6.15,188,0.5
"Retail_Meats",2021,"{floR,glpT_E448K,sul2,tet(A)}","{FOSFOMYCIN,PHENICOL,SULFONAMIDE,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2",0.0379008746355685,0.65,13.934375,5,0.5
"Retail_Meats",2021,"{floR,glpT_E448K,sul2}","{FOSFOMYCIN,PHENICOL,SULFONAMIDE}","floR",0.0408163265306122,1,10.71875,51,0.666666666666667
"Retail_Meats",2021,"{floR,glpT_E448K,tet(A)}","{FOSFOMYCIN,PHENICOL,TETRACYCLINE}","tet(A)|floR",0.0379008746355685,0.419354838709677,8.98991935483871,3,0.333333333333333
"Retail_Meats",2021,"{floR,glpT_E448K}","{FOSFOMYCIN,PHENICOL}","floR",0.0408163265306122,0.875,0.89589552238806,51,0.5
"Retail_Meats",2021,"{floR,sul2,tet(A)}","{PHENICOL,SULFONAMIDE,TETRACYCLINE}","tet(A)|floR",0.0408163265306122,0.636363636363636,13.6420454545455,3,0.333333333333333
"Retail_Meats",2021,"{floR,sul2}","{PHENICOL,SULFONAMIDE}","floR",0.043731778425656,0.9375,10.048828125,51,0.5
"Retail_Meats",2021,"{floR,tet(A)}","{PHENICOL,TETRACYCLINE}","tet(A)|floR",0.043731778425656,0.9375,8.46217105263158,3,0
"Retail_Meats",2021,"{glpT_E448K,sat2}","{FOSFOMYCIN,STREPTOTHRICIN}","sat2",0.0583090379008746,1,1.02388059701493,2,0.5
"Retail_Meats",2018,"{glpT_E448K,sul1}","{FOSFOMYCIN,SULFONAMIDE}","sul1",0.032520325203252,1,1.01652892561983,5,0.5
"Retail_Meats",2021,"{glpT_E448K,sul2,tet(A)}","{FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","sul2|tet(A)|aph(3'')-Ib",0.0583090379008746,0.645161290322581,6.91532258064516,2,0.5
"Retail_Meats",2018,"{glpT_E448K,sul2,tet(B)}","{FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","tet(B)",0.0487804878048781,0.461538461538462,5.16083916083916,188,0.666666666666667
"Retail_Meats",2018,"{glpT_E448K,sul2}","{FOSFOMYCIN,SULFONAMIDE}","sul2",0.0894308943089431,1,1.01652892561983,20,0.5
"Retail_Meats",2021,"{glpT_E448K,tet(A)}","{FOSFOMYCIN,TETRACYCLINE}","tet(A)",0.0903790087463557,0.815789473684211,0.835271013354281,131,0.5
"Retail_Meats",2018,"{glpT_E448K,tet(B),uhpT_E350Q}","{FOSFOMYCIN,TETRACYCLINE}","tet(B)",0.024390243902439,0.230769230769231,2.36538461538462,188,0.666666666666667
"Retail_Meats",2018,"{glpT_E448K,tet(B)}","{FOSFOMYCIN,TETRACYCLINE}","tet(B)",0.105691056910569,0.866666666666667,0.88099173553719,188,0.5
"Retail_Meats",2019,"{glpT_E448K,tet(C)}","{FOSFOMYCIN,TETRACYCLINE}","tet(C)",0.0590405904059041,0.941176470588235,0.962486126526082,103,0.5
"Retail_Meats",2021,"{sul2,tet(A)}","{SULFONAMIDE,TETRACYCLINE}","sul2|tet(A)|aph(3'')-Ib",0.0641399416909621,0.6875,6.20559210526316,2,0.333333333333333
"Retail_Meats",2018,"{sul2,tet(B)}","{SULFONAMIDE,TETRACYCLINE}","tet(B)",0.0487804878048781,0.545454545454545,4.47272727272727,188,0.5
"Retail_Meats",2018,"{tet(B),uhpT_E350Q}","{FOSFOMYCIN,TETRACYCLINE}","tet(B)",0.024390243902439,0.25,2.05,188,0.5
