"ID","GENUS","GROWTH","SPECIES","SEROTYPE","ISOLATE_ID","RECEIVED_DATE","PLATE","STATE","Month","Year","MEAT_TYPE","CUTS","SELLBY_DATE","ACQUISITION_DATE","RAISING_CLAIM","COUNTRY_OF_ORIGIN","AGENCY","SOURCE","HOST_SPECIES","SOURCE_SPECIES_INFO","BRAND","BRAND_NAME","ESTABLISHMENT_NUMBER","AMC_Sign","AMC","AMI_Sign","AMI","AMP_Sign","AMP","APR_Sign","APR","ATM_Sign","ATM","AXO_Sign","AXO","AZI_Sign","AZI","BAC_Sign","BAC","CAZ_Sign","CAZ","CEP_Sign","CEP","CHL_Sign","CHL","CIP_Sign","CIP","CLI_Sign","CLI","COT_Sign","COT","CTX_Sign","CTX","DAP_Sign","DAP","DOX_Sign","DOX","ERY_Sign","ERY","FEP_Sign","FEP","FFN_Sign","FFN","FIS_Sign","FIS","FOX_Sign","FOX","GEN_Sign","GEN","IMI_Sign","IMI","KAN_Sign","KAN","LIN_Sign","LIN","LZD_Sign","LZD","MER_Sign","MER","NAL_Sign","NAL","NIT_Sign","NIT","PEN_Sign","PEN","PTZ_Sign","PTZ","QDA_Sign","QDA","SMX_Sign","SMX","STR_Sign","Str","TEL_Sign","TEL","TET_Sign","TET","TGC_Sign","TGC","TIO_Sign","TIO","TYL_Sign","TYL","VAN_Sign","VAN","GENOTYPE","SRA_ACCESSION_NUMBER","BIOSAMPLE_ID","Aminoglycoside_Resist_Genes","Beta_lactam_Resist_Genes","Glycopeptide_Resist_Genes","Macrolide_Resist_Genes","QAC_Resist_Genes","Quinolone_Resist_Genes","Sulfonamide_Resist_Genes","Tetracycline_Resist_Genes","Trimethoprim_Resist_Genes","Phenicol_Resist_Genes","Other_Classes_Resist_Genes","CORRECTED_GENOTYPE"
"17IA03GB02","EC","YES","coli","","17IA03GB02-EC","4/6/2017","CMV4AGNF","IA",3,2017,"GB","","3/9/2017","3/3/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","OX","ALL NATURAL","85M","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"<=",2,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095427","SAMN10221066","","","","","","","","","","",NA," NA"
"17IA03GB05","EC","YES","coli","","17IA03GB05-EC","4/6/2017","CMV4AGNF","IA",3,2017,"GB","","","3/17/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","ADZ","FAREWAY","NONE","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095426","SAMN10221067","","","","","","","","","","",NA," NA"
"17IA03GB10","EC","YES","coli","","17IA03GB10-EC","4/6/2017","CMV4AGNF","IA",3,2017,"GB","","3/21/2017","3/17/2017","","domestic","FDA","Retail Ground Beef","Cattle","Beef Patties","EC","MARKET32 (formerly PRICE CHOPPER)","NONE","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095817","SAMN10221068","","","","","","","","","","",NA," NA"
"17IA04GB02","EC","YES","coli","","17IA04GB02-EC","6/21/2017","CMV4AGNF","IA",4,2017,"GB","","4/17/2017","4/7/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","NG","ALDI","85M","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095666","SAMN10221290","","","","","","","","","","",NA," NA"
"17IA05GB04","EC","YES","coli","","17IA05GB04-EC","6/1/2017","CMV4AGNF","IA",5,2017,"GB","","","5/5/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","ADZ","FAREWAY","NONE","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"=",32,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095670","SAMN10221294","","","","","","","","","","",NA," NA"
"17IA05GB10","EC","YES","coli","","17IA05GB10-EC","6/1/2017","CMV4AGNF","IA",5,2017,"GB","","","5/19/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","ADZ","FAREWAY","NONE","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"=",0.03,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"=",32,"=",8,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"=",16,"",NA,"",NA,"",NA,"",NA,"tet(B)","SRR8095671","SAMN10221295","","","","","","","","tet(B)","","",NA," tet(B) NA"
"17IA06GB02","EC","YES","coli","","17IA06GB02-EC","8/10/2017","CMV4AGNF","IA",6,2017,"GB","","6/13/2017","6/9/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","WM","HYVEE","562M","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095576","SAMN10221300","","","","","","","","","","",NA," NA"
"17IA06GB08","EC","YES","coli","","17IA06GB08-EC","8/10/2017","CMV4AGNF","IA",6,2017,"GB","","6/29/2017","6/23/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","OX","ALL NATURAL","85M","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095575","SAMN10221301","","","","","","","","","","",NA," NA"
"17IA07GB02","EC","YES","coli","","17IA07GB02-EC","8/10/2017","CMV4AGNF","IA",7,2017,"GB","","7/12/2017","7/7/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","NG","ALDI","85M","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095570","SAMN10221302","","","","","","","","","","",NA," NA"
"17IA07GB06","EC","YES","coli","","17IA07GB06-EC","8/10/2017","CMV4AGNF","IA",7,2017,"GB","","7/28/2017","7/21/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","OX","ALL NATURAL","85M","=",2,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"=",32,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095569","SAMN10221303","","","","","","","","","","",NA," NA"
"17IA08GB02","EC","YES","coli","","17IA08GB02-EC","9/7/2017","CMV4AGNF","IA",8,2017,"GB","","8/5/2017","8/4/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","ADX","CASH SAVER","NONE","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"=",0.03,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095654","SAMN10221308","","","","","","","","","","",NA," NA"
"17IA08GB04","EC","YES","coli","","17IA08GB04-EC","9/7/2017","CMV4AGNF","IA",8,2017,"GB","","","8/4/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","ADZ","FAREWAY","NONE","<=",1,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"=",0.03,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"ant(3``)-Ia tet(B)","SRR8095655","SAMN10221309","ant(3``)-Ia","","","","","","","tet(B)","","",NA,"ant(3``)-Ia  tet(B) NA"
"17IA08GB06","EC","YES","coli","","17IA08GB06-EC","9/7/2017","CMV4AGNF","IA",8,2017,"GB","","8/29/2017","8/18/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","OX","ALL NATURAL","EST2450","<=",1,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",0.5,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095385","SAMN10221310","","","","","","","","","","",NA," NA"
"17IA09GB02","EC","YES","coli","","17IA09GB02-EC","11/2/2017","CMV4AGNF","IA",9,2017,"GB","","9/13/2017","9/8/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","NG","ALDI","85M","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"=",8,"",NA,"",NA,"",NA,"",NA,"tet(C)","SRR8095611","SAMN10221434","","","","","","","","tet(C)","","",NA," tet(C) NA"
"17IA10GB02","EC","YES","coli","","17IA10GB02-EC","11/2/2017","CMV4AGNF","IA",10,2017,"GB","","10/11/2017","10/6/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","OX","ALL NATURAL","EST. 85M","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095920","SAMN10221438","","","","","","","","","","",NA," NA"
"17IA10GB06","EC","YES","coli","","17IA10GB06-EC","11/2/2017","CMV4AGNF","IA",10,2017,"GB","","10/27/2017","10/20/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","OX","ALL NATURAL","EST 245D","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095921","SAMN10221439","","","","","","","","","","",NA," NA"
"17IA11GB10","EC","YES","coli","","17IA11GB10-EC","1/9/2018","CMV4AGNF","IA",11,2017,"GB","","","11/10/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","ADZ","FAREWAY","NONE","=",8,"",NA,"=",8,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"=",32,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",64,"",NA,"=",8,"",NA,"",NA,"",NA,"",NA,"tet(C)","SRR8095538","SAMN10221570","","","","","","","","tet(C)","","",NA," tet(C) NA"
"17KS01GB08","EC","YES","coli","","17KS01GB08-EC","2/9/2017","CMV4AGNF","KS",1,2017,"GB","","2/11/2017","1/23/2017","ORGANIC","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","YR","BARTELS FARMS","497A","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095814","SAMN10221073","","","","","","","","","","",NA," NA"
"17KS02GB02","EC","YES","coli","","17KS02GB02-EC","3/10/2017","CMV4AGNF","KS",2,2017,"GB","","2/11/2017","1/29/2017","ORGANIC","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","ADT","MARKETSIDE BUTCHER","965","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"<=",0.25,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095825","SAMN10221076","","","","","","","","","","",NA," NA"
"17KS06GB02","EC","YES","coli","","17KS06GB02-EC","8/3/2017","CMV4AGNF","KS",6,2017,"GB","","6/17/2017","6/12/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","IQ","SAVE-A-LOT / SAV-A-LOT / SAVE A LOT","NONE","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095779","SAMN10221321","","","","","","","","","","",NA," NA"
"17KS06GB08","EC","YES","coli","","17KS06GB08-EC","8/3/2017","CMV4AGNF","KS",6,2017,"GB","","6/30/2017","6/19/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","CZ","KROGER","NONE","=",2,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"tet(B)","SRR8095786","SAMN10221322","","","","","","","","tet(B)","","",NA," tet(B) NA"
"17KS07GB10","EC","YES","coli","","17KS07GB10-EC","8/31/2017","CMV4AGNF","KS",7,2017,"GB","","7/21/2017","7/10/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","AEX","KIERS THRIFTWAY","NONE","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"<=",2,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"tet(C)","SRR8095788","SAMN10221326","","","","","","","","tet(C)","","",NA," tet(C) NA"
"17KS08GB08","EC","YES","coli","","17KS08GB08-EC","10/19/2017","CMV4AGNF","KS",8,2017,"GB","","8/28/2017","8/21/2017","","domestic","FDA","Retail Ground Beef","Cattle","Beef Patties","JD","AMERICAN FOODS","NONE","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"tet(A)","SRR8095917","SAMN10221443","","","","","","","","tet(A)","","",NA," tet(A) NA"
"17KS09GB04","EC","YES","coli","","17KS09GB04-EC","10/19/2017","CMV4AGNF","KS",9,2017,"GB","","9/6/2017","9/4/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","VV","COSENTINO’S","NONE","=",4,"",NA,">",32,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"=",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1B tet(A)","SRR8095721","SAMN10221448","","blaTEM-1B","","","","","","tet(A)","","",NA," blaTEM-1B tet(A) NA"
"17KS09GB08","EC","YES","coli","","17KS09GB08-EC","10/19/2017","CMV4AGNF","KS",9,2017,"GB","","9/14/2017","9/11/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","AGI","BALDWIN","NONE","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"=",128,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095720","SAMN10221449","","","","","","","","","","",NA," NA"
"17KS10GB02","EC","YES","coli","","17KS10GB02-EC","12/21/2017","CMV4AGNF","KS",10,2017,"GB","","10/10/2017","10/2/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","CZ","KROGER","NONE","<=",1,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",32,"",NA,"=",8,"",NA,"",NA,"",NA,"",NA,"ant(3``)-Ia tet(C)","SRR8095632","SAMN10221578","ant(3``)-Ia","","","","","","","tet(C)","","",NA,"ant(3``)-Ia  tet(C) NA"
"17KS10GB10","EC","YES","coli","","17KS10GB10-EC","12/21/2017","CMV4AGNF","KS",10,2017,"GB","","10/18/2017","10/17/2017","","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","CZ","KROGER","NONE","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095633","SAMN10221579","","","","","","","","","","",NA," NA"
"17MD02GB03","EC","YES","coli","","17MD02GB03-EC","3/29/2017","CMV4AGNF","MD",2,2017,"GB","","2/27/2017","2/13/2017","","USA/AUS","FDA","Retail Ground Beef","Cattle","Ground Beef","ZL","JBS (JBS FOOD COMPANY, JBS USA)","84666","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"=",32,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095688","SAMN10221085","","","","","","","","","","",NA," NA"
"17MD03GB09","EC","YES","coli","","17MD03GB09-EC","5/16/2017","CMV4AGNF","MD",3,2017,"GB","","3/29/2017","3/27/2017","","USA","FDA","Retail Ground Beef","Cattle","Ground Beef","BY","GIANT","46700","=",8,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095900","SAMN10221089","","","","","","","","","","",NA," NA"
"17MD04GB03","EC","YES","coli","","17MD04GB03-EC","5/16/2017","CMV4AGNF","MD",4,2017,"GB","","4/12/2017","4/10/2017","","USA","FDA","Retail Ground Beef","Cattle","Ground Beef","IG","CARGILL","9400","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"<=",2,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095893","SAMN10221094","","","","","","","","","","",NA," NA"
"17MD04GB09","EC","YES","coli","","17MD04GB09-EC","5/16/2017","CMV4AGNF","MD",4,2017,"GB","","5/6/2017","4/24/2017","ORGANIC","AUS","FDA","Retail Ground Beef","Cattle","Ground Beef","OJ","ORGANICS, O ORGANICS","46841","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095894","SAMN10221095","","","","","","","","","","",NA," NA"
"17MD05GB03","EC","YES","coli","","17MD05GB03-EC","7/19/2017","CMV4AGNF","MD",5,2017,"GB","","5/9/2017","5/8/2017","","USA/CAN","FDA","Retail Ground Beef","Cattle","Ground Beef","EV","SHOPPERS","NONE","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"tet(B)","SRR8095594","SAMN10221331","","","","","","","","tet(B)","","",NA," tet(B) NA"
"17MD05GB09","EC","YES","coli","","17MD05GB09-EC","7/19/2017","CMV4AGNF","MD",5,2017,"GB","","5/24/2017","5/22/2017","ORGANIC","AUS","FDA","Retail Ground Beef","Cattle","Beef Patties","OJ","ORGANICS, O ORGANICS","46841","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"<=",2,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095587","SAMN10221332","","","","","","","","","","",NA," NA"
"17MD06GB03","EC","YES","coli","","17MD06GB03-EC","7/19/2017","CMV4AGNF","MD",6,2017,"GB","","6/14/2017","6/12/2017","","USA","FDA","Retail Ground Beef","Cattle","Beef Patties","TP","AVA, INC","17990A","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR8095590","SAMN10221335","","","","","","","","","","",NA," NA"
