"ID","Year","LINCOSAMIDE","PHENICOL","PLEUROMUTILIN","AMINOGLYCOSIDE","BETA-LACTAM","FOLATE-PATHWAY-INHIBITOR","MACROLIDE","QUINOLONE","TETRACYCLINE"
"NE68583PPY20010",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20016",2019,NA,NA,NA,0,1,0,NA,NA,0
"NE68583PPY20019",2019,NA,NA,NA,0,1,0,NA,NA,0
"NE68583PPY20028",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20030",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20031",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20032",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20036",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20037",2019,NA,NA,NA,0,1,0,NA,NA,0
"NE68583PPY20038",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20051",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20053",2019,NA,NA,NA,1,1,0,NA,NA,0
"NE68583PPY20054",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20056",2019,NA,NA,NA,1,1,0,NA,NA,0
"NE68583PPY20070",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20073",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20074",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20076",2019,NA,NA,NA,0,1,0,NA,NA,0
"NE68583PPY20079",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20082",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20089",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20090",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20092",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20100",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20104",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20105",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20107",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20120",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20165",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20178",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20209",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY20252",2019,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30015",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30016",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30056",2020,NA,NA,NA,0,1,0,NA,NA,0
"NE68583PPY30070",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30077",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30078",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30081",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30085",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30123",2020,NA,NA,NA,0,1,0,NA,NA,0
"NE68583PPY30126",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30131",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30147",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30172",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30180",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30196",2020,NA,NA,NA,0,1,0,NA,NA,0
"NE68583PPY30201",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30209",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30273",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY30275",2020,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40001",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40011",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40021",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40027",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40034",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40038",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40053",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40055",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40077",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40078",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40080",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40082",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40096",2021,NA,NA,NA,1,1,0,NA,NA,0
"NE68583PPY40097",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40134",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40158",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY40250",2021,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY50037",2022,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY50040",2022,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY50043",2022,NA,NA,NA,0,1,0,NA,NA,0
"NE68583PPY50047",2022,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY50069",2022,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY50073",2022,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY50079",2022,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY50090",2022,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY50135",2022,NA,NA,NA,0,0,0,NA,NA,0
"NE68583PPY50248",2022,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10001",2018,NA,NA,NA,0,0,0,NA,NA,NA
"NY14853PPY10007",2018,NA,NA,NA,1,1,0,NA,NA,NA
"NY14853PPY10019",2018,NA,NA,NA,0,1,0,NA,NA,NA
"NY14853PPY10054",2018,NA,NA,NA,1,1,0,NA,NA,NA
"NY14853PPY10068",2018,NA,NA,NA,0,0,0,NA,NA,NA
"NY14853PPY10100",2018,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY10114",2018,NA,NA,NA,0,1,0,NA,NA,NA
"NY14853PPY10127",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10175",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10178",2018,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY10180",2018,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY10183",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10207",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10208",2018,NA,NA,NA,1,1,0,NA,NA,0
"NY14853PPY10246",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10262",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10270",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10287",2018,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY10291",2018,NA,NA,NA,1,1,0,NA,NA,0
"NY14853PPY10292",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10293",2018,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY10294",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10295",2018,NA,NA,NA,1,0,0,NA,NA,0
"NY14853PPY10296",2018,NA,NA,NA,1,1,0,NA,NA,0
"NY14853PPY10297",2018,NA,NA,NA,1,1,0,NA,NA,0
"NY14853PPY10298",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10299",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10300",2018,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY10301",2018,NA,NA,NA,1,1,0,NA,NA,0
"NY14853PPY10302",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10303",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10304",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10305",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10306",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10307",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10308",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10309",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10310",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10311",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY10312",2018,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20226",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20227",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20228",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20229",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20230",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20231",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20232",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20233",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20234",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20235",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20236",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20237",2019,NA,NA,NA,1,0,0,NA,NA,0
"NY14853PPY20238",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20239",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20240",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20241",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20242",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20243",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20244",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20245",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20296",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20297",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20298",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20299",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20300",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20301",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20302",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20303",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20304",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20305",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20306",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20307",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20308",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20309",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20310",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20311",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20312",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20313",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20314",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20315",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20316",2019,NA,NA,NA,1,1,0,NA,NA,0
"NY14853PPY20317",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20318",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20319",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20320",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20321",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20322",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20332",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20363",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20364",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20408",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20426",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20427",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20428",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20429",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20430",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20431",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20432",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20433",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20434",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20435",2019,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY20436",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY20437",2019,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30257",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30258",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30259",2020,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY30260",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30261",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30262",2020,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY30263",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30264",2020,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY30265",2020,NA,NA,NA,1,1,0,NA,NA,0
"NY14853PPY30266",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30267",2020,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY30268",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30269",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30270",2020,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY30271",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30272",2020,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY30273",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30274",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30275",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30276",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30277",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30278",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30279",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30280",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30281",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30282",2020,NA,NA,NA,1,0,0,NA,NA,0
"NY14853PPY30283",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30284",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30285",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30286",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30287",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30337",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30356",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30357",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30358",2020,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY30359",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30360",2020,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY30361",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30362",2020,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY30363",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30364",2020,NA,NA,NA,0,0,0,NA,NA,0
"NY14853PPY30365",2020,NA,NA,NA,0,1,0,NA,NA,0
"NY14853PPY50009",2022,NA,NA,NA,1,1,0,NA,NA,0
"OH43068PPY10005",2018,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY10017",2018,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY10020",2018,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY10022",2018,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY10024",2018,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY10065",2018,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY10066",2018,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY10067",2018,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY10074",2018,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY10077",2018,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY10078",2018,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY10096",2018,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY10105",2018,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY10114",2018,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY10123",2019,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY10124",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY10125",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY10126",2019,NA,NA,NA,1,1,0,NA,NA,NA
"OH43068PPY20009",2019,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY20010",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY20011",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY20012",2019,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY20013",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY20014",2019,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY20015",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY20016",2019,NA,NA,NA,1,1,0,NA,NA,NA
"OH43068PPY20017",2019,NA,NA,NA,1,1,0,NA,NA,NA
"OH43068PPY20018",2019,NA,NA,NA,1,1,0,NA,NA,NA
"OH43068PPY20019",2019,NA,NA,NA,1,1,0,NA,NA,NA
"OH43068PPY20020",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY20021",2019,NA,NA,NA,1,1,0,NA,NA,NA
"OH43068PPY20022",2019,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY20058",2019,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY20059",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY20060",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY20061",2019,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY20062",2019,NA,NA,NA,1,1,0,NA,NA,NA
"OH43068PPY20071",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY20072",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY20073",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY20084",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY20088",2019,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY30002",2020,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY30003",2020,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY30023",2020,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY30025",2020,NA,NA,NA,1,1,0,NA,NA,NA
"OH43068PPY30026",2020,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY30028",2020,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY30044",2020,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY30045",2020,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY30046",2020,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY30062",2020,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY30063",2020,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY30064",2020,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY30065",2020,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY40001",2021,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY40002",2021,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY40005",2021,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY40008",2021,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY40013",2021,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY40016",2021,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY40018",2021,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY40020",2021,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY40032",2021,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY40037",2021,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY50010",2022,NA,NA,NA,0,1,0,NA,NA,NA
"OH43068PPY50017",2022,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY50027",2022,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY50035",2022,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY50036",2022,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY50037",2022,NA,NA,NA,0,0,0,NA,NA,NA
"OH43068PPY50068",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY20004",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY20008",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY20022",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY20028",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY20033",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY20034",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY20035",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY20036",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY20038",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY20039",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY20050",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY20053",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY20054",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY20055",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY20065",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY30001",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY30006",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30008",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY30010",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30024",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30026",2020,NA,NA,NA,1,0,0,NA,NA,NA
"PA16802PPY30027",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30029",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30030",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30031",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30032",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30033",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30044",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY30045",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY30055",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30062",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30075",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY30077",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY30079",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY30082",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30087",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY30091",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30098",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30103",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30106",2020,NA,NA,NA,1,1,0,NA,NA,NA
"PA16802PPY30111",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY30115",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY40001",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY40005",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY40006",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40009",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY40013",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40020",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40021",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY40022",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY40026",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40027",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40028",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40030",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40033",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40038",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40039",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40040",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40044",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40047",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40054",2021,NA,NA,NA,1,1,0,NA,NA,NA
"PA16802PPY40056",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY40062",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40063",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40065",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY40068",2021,NA,NA,NA,1,1,0,NA,NA,NA
"PA16802PPY40073",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40076",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY40077",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40079",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40081",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40087",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40089",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY40091",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40097",2021,NA,NA,NA,0,1,0,NA,NA,NA
